如果一件作品的作者身份不明，那么应当由以下哪种人行使版权,A
版权是从下列哪个时间开始产生的,B
作者的署名权、修改权、保护作品完整权受到我国法律保护的期限是,C
负责保护版权的的政府部门是,D
关于外国人的版权，下面正确的是,C
关于版权，下面正确的是,B
上网时应当做到以下哪些,B
如果你发现有人在大学和中小学校贩卖淫秽色情、封建迷信、侵权盗版的图书、音像制品、视频、图片等，应该怎么做？,A
“扫黄打非”工作的目的是,B
下面哪些是“扫黄打非”打击的对象,A
“扫黄打非”工作的任务是,C
根据《中华人民共和国国家安全法》规定，人民法院依照法律规定行使审判权，人民检察院依照法律规定行使检察权，惩治危害国家安全的犯罪。（ ）,对
根据《中华人民共和国国家安全法》规定，省、自治区、直辖市依法负责本行政区域内有关国家安全审查和监管工作。（ ）,对
根据《中华人民共和国国家安全法》规定，国家采取必要措施，招录、培养和管理国家安全工作一般人才、专门人才和特殊人才。（ ）,错
根据《中华人民共和国国家安全法》规定，国家健全国家安全风险监测预警制度，根据国家安全风险程度，不定时发布相应风险预警。（ ）,错
根据《中华人民共和国国家安全法》规定，香港特别行政区、澳门特别行政区应当履行维护国家安全的责任。（ ）,对
根据《中华人民共和国国家安全法》规定，国家安全威胁和危害得到控制或者消除后，应当一个月之后解除管控处置措施，做好善后工作。（ ）,错
根据《中华人民共和国国家安全法》规定，在国家安全工作中，需要采取限制公民权利和自由的特别措施时，应当依法进行，并以维护国家安全的实际需要为限度。（ ）,对
根据《中华人民共和国国家安全法》规定，国家坚持社会主义先进文化前进方向，继承和弘扬中华民族优秀传统文化，培育和践行社会主义核心价值观，防范和抵御不良文化的影响，掌握意识形态领域主导权，增强文化整体实力和竞争力。（ ）,对
根据《中华人民共和国反间谍法》规定，国家安全机关没收的财物，视情上缴国库。（ ）,错
根据《中华人民共和国反间谍法》规定，国家安全机关在反间谍工作中必须依靠人民的支持，动员、组织人民防范、制止和惩治危害国家安全的间谍行为。（ ）,错
根据《中华人民共和国反间谍法》规定，在国家安全机关调查了解有关间谍行为的情况、收集有关证据时，有关组织和个人应当视情提供，不得拒绝。（ ）,错
根据《中华人民共和国反间谍法》规定，国家安全机关及其工作人员在工作中，应当严格依法办事，不得超越职权、滥用职权，不得侵犯组织和个人的合法权益。（ ）,对
根据《中华人民共和国反间谍法》规定，公民因协助反间谍工作，本人或者其亲友的人身、财产安全面临危险的，可以向国家安全机关请求予以保护。国家安全机关应当会同有关部门依法采取保护措施。（ ）,错
根据《中华人民共和国反间谍法》规定，任何个人和组织对国家安全机关及其工作人员超越职权、滥用职权和其他违法行为，都有权向上级国家安全机关或者有关部门检举、控告。受理检举、控告的国家安全机关或者有关部门应当及时查清事实，负责处理，并将处理结果及时告知检举人、控告人。（ ）,对
根据《中华人民共和国反间谍法》规定，反间谍工作应当依法进行，尊重和保障人权，保障公民和组织的合法权益。（ ）,对
根据《中华人民共和国反间谍法》规定，国家安全机关的工作人员依法执行任务时，依照规定出示相应证件，可以查验中国公民的身份证明，但无权查验境外人员的身份证明。（ ）,错
根据《中华人民共和国反间谍法》规定，中华人民共和国公民有维护国家的安全、荣誉和利益的义务，不得有危害国家的安全、荣誉和利益的行为。（ ）,对
根据《中华人民共和国反间谍法》规定，对协助国家安全机关工作或者依法检举、控告的个人和组织，任何个人和组织不得压制和打击报复。（ ）,对
根据《中华人民共和国反间谍法》规定，境外机构、组织、个人实施或者指使、资助他人实施的，或者境内机构、组织、个人与境外机构、组织、个人相勾结实施的危害中华人民共和国国家安全的间谍行为，都必须受到法律追究。（ ）,对
《中华人民共和国反间谍法》的立法目的是防范、制止和惩治间谍行为，维护国家安全。（ ）,对
根据《中华人民共和国国家安全法》规定，国家安全机关、公安机关依法搜集涉及国家安全的情报信息，在国家安全工作中依法行使（ ）以及法律规定的其他职权。①侦查②执行逮捕③预审④拘留,B
根据《中华人民共和国国家安全法》规定，国家坚持和完善民族区域自治制度，巩固和发展（ ）的社会主义民族关系。①互助②平等③和谐④团结,A
根据《中华人民共和国国家安全法》规定，国家建立国家安全审查和监管的制度和机制，对影响或者可能影响国家安全的（ ），以及其他重大事项和活动，进行国家安全审查，有效预防和化解国家安全风险。①外商投资 ②涉及国家安全事项的建设项目③特定物项和关键技术 ④网络信息技术产品和服务,D
根据《中华人民共和国国家安全法》规定，国家加强边防、海防和空防建设，采取一切必要的防卫和管控措施，保卫（ ）安全，维护国家领土主权和海洋权益。①领空②领海③内水④领陆,C
根据《中华人民共和国国家安全法》规定，我国公民应履行下列哪些义务（ ）①遵守宪法、法律法规关于国家安全的有关规定②为国家安全工作提供便利条件或者其他协助③保守所知悉的国家秘密④及时报告危害国家安全活动的线索,B
根据《中华人民共和国国家安全法》的规定，国家依法保护公民宗教信仰自由和正常宗教活动，坚持宗教（ ）的原则，防范、制止和依法惩治利用宗教名义进行危害国家安全的违法犯罪活动，反对境外势力干涉境内宗教事务，维护正常宗教活动秩序。①自办②独立③自由④自主,A
根据《中华人民共和国国家安全法》的规定，维护国家安全，应当坚持（ ），积极同外国政府和国际组织开展安全交流合作，履行国际安全义务，促进共同安全，维护世界和平。①互信②平等③协作④互利,D
根据《中华人民共和国国家安全法》的规定，国家机关工作人员在国家安全工作和涉及国家安全活动中，（ ）的，依法追究法律责任。①玩忽职守②滥用职权③徇私舞弊④疏忽大意,C
根据《中华人民共和国国家安全法》的规定，关于全民国家安全教育日说法不正确的有（ ）。①每年4月15日②我国无法定的全民国家安全教育日③每年12月15日为全民国家安全教育日④全民国家安全教育日现已撤销,B
根据《中华人民共和国国家安全法》的规定，公民和组织拥有的权利有哪些？（ ）①控告权②批评建议的权利③检举权④起诉权,A
根据《中华人民共和国国家安全法》的规定，国家建设网络与信息安全保障体系，加强网络管理，防范、制止和依法惩治（ ）等网络违法犯罪行为，维护国家网络空间主权、安全和发展利益。①网络窃密②散布违法有害信息③网络攻击④网络入侵,D
根据《中华人民共和国国家安全法》的规定，国家加强国家安全新闻宣传和舆论引导，通过多种形式开展国家安全宣传教育活动，将国家安全教育纳入（ ）培训体系，增强全民国家安全意识。①公务员教育②社会公德教育③精神文明教育④国民教育体系,C
"根据《中华人民共和国国家安全法》的规定，发生危及国家安全的特别重大事件，需要进入紧急状态、战争状态或者进行全国总动员、局部动员的,由（ ）依照宪法和有关法律规定的权限和程序决定。①全国人民代表大会 ②国务院③全国人民代表大会常务委员会④最高人民法院",B
根据《中华人民共和国国家安全法》的规定，港澳同胞和台湾同胞在内的全中国人民的共同义务包括（ ）。①维护领土完整②维护国家主权③维护国家统一④搜集关于国家安全的情报信息,A
根据《中华人民共和国国家安全法》的规定，国家安全工作应当统筹（ ）。①传统安全和非传统安全 ②国土安全和国民安全③自身安全和共同安全 ④内部安全和外部安全,D
根据《中华人民共和国反间谍法》规定，实施间谍行为，有自首或者立功表现的，可以（ ）处罚；有重大立功表现的，给予奖励。①从轻 ②减轻 ③从重 ④免除,C
《中华人民共和国反间谍法》所称的间谍行为，包括（ ）。①间谍组织及其代理人实施或者指使、资助他人实施，或者境内外机构、组织、个人与其相勾结实施的危害中华人民共和国国家安全的活动；②参加间谍组织或者接受间谍组织及其代理人的任务的；③间谍组织及其代理人以外的其他境外机构、组织、个人实施或者指使、资助他人实施，或者境内机构、组织、个人与其相勾结实施的窃取、刺探、收买或者非法提供国家秘密或者情报，或者策动、引诱、收买国家工作人员叛变的活动；④为敌人指示攻击目标的；进行其他间谍活动的。,B
根据《中华人民共和国反间谍法》规定， 非法持有属于国家秘密的文件、资料和其他物品，尚不构成犯罪的违法行为人，由国家安全机关（ ）。①予以警告 ②处以罚款③处以十五日以下行政拘留 ④扣押,A
根据《中华人民共和国反间谍法》规定，下列哪些妨碍国家安全机关依法执行任务的行为，依法追究刑事责任。（ ）①以暴力、威胁方法阻碍国家安全机关依法执行任务的②故意阻碍国家安全机关依法执行任务的，未使用暴力、威胁方法的③故意阻碍国家安全机关依法执行任务的，未使用暴力、威胁方法，造成严重后果的④故意阻碍国家安全机关依法执行任务的，未使用暴力、威胁方法，情节轻微的,D
根据《中华人民共和国反间谍法》规定，明知他人有间谍犯罪行为，在国家安全机关向其调查有关情况、收集有关证据时，拒绝提供的，违法行为人可能会受到下列（ ）惩处。①构成犯罪的，依法追究刑事责任 ②不构成犯罪的，可以由其所在单位或者上级主管部门予以处分③不构成犯罪的，可以由国家安全机关处十五日以下行政拘留④不构成犯罪的，可以由国家安全机关给予警告,C
根据《中华人民共和国反间谍法》规定，在境外受胁迫或者受诱骗参加（ ）组织，从事危害中华人民共和国国家安全的活动，及时向中华人民共和国驻外机构如实说明情况，或者入境后直接或者通过所在单位及时向国家安全机关、公安机关如实说明情况，并有悔改表现的，可以不予追究。①间谍②敌对 ③政治④恐怖,B
根据《中华人民共和国反间谍法》规定， 国家安全机关根据反间谍工作需要，可以会同有关部门制定反间谍技术防范标准，指导有关部门落实反间谍技术防范措施，对存在隐患的部门，经过严格的批准手续，可以进行反间谍技术防范（ ）。①查验②核查 ③检查④检测,A
根据《中华人民共和国反间谍法》规定，国家安全机关对下列（ ），经设区的市级以上国家安全机关负责人批准，可以依法查封、扣押、冻结。①用于间谍行为的工具和其他财物 ②用于资助间谍行为的资金③用于资助间谍行为的场所 ④用于资助间谍行为的物资,D
根据《中华人民共和国反间谍法》规定，国家安全机关对查验中发现的存在危害国家安全情形的电子通信工具、器材等设备、设施，应当首先责令其整改；对拒绝整改或者整改后仍不符合要求的，可以予以（ ）。①查封 ②扣押③冻结④销毁,C
根据《中华人民共和国反间谍法》规定，国家安全机关因反间谍工作需要，按照国家有关规定，可以优先使用或者依法征用交通工具、通信工具、场地和建筑物，必要时，可以设置相关工作场所和设备、设施，在任务完成后应当（ ），并依照规定支付相应费用；造成损失的，应当补偿。①及时归还②及时销毁③恢复原状④重新装修,B
根据《中华人民共和国反间谍法》规定，泄露有关反间谍工作的国家秘密的违法行为人，可能会受到下列（ ）惩处。①不构成犯罪的，予以警告 ②不构成犯罪的，予以罚款③不构成犯罪的，由国家安全机关处十五日以下行政拘留④构成犯罪的，依法追究刑事责任,A
根据《中华人民共和国反间谍法》规定，国家安全机关及其工作人员依法履行反间谍工作职责获取的组织和个人的信息、材料，只能用于反间谍工作。对属于（ ）的，应当保密。①国家秘密②商业秘密③个人隐私 ④社会秘密,D
根据《中华人民共和国反间谍法》规定，( )有防范、制止间谍行为，维护国家安全的义务。① 一切国家机关 ②武装力量③各政党和各社会团体④各企业事业组织,C
根据《中华人民共和国反间谍法》规定，国家安全机关是反间谍工作的主管机关。公安、保密行政管理等其他有关部门和军队有关部门按照职责分工，（ ），依法做好有关工作。①各司其职②密切配合③竭力配合④加强协调,B
根据《中华人民共和国反间谍法》规定，反间谍工作必须坚持下列（ ）原则。①中央统一领导②公开工作与秘密工作相结合③专门工作与群众路线相结合④积极防御、依法惩治,A
根据《中华人民共和国国家安全法》的规定，下列关于建立国家安全风险评估机制的说法不正确的是（ ）。,C
根据《中华人民共和国国家安全法》的规定，（ ）不属于国家安全的协同联动机制应用的范围？,B
《中华人民共和国国家安全法》的立法依据是（ ）。,B
根据《中华人民共和国国家安全法》规定，公民和组织因支持、协助国家安全工作导致财产损失的，按照国家有关规定给予补偿；造成人身伤害或者死亡的，按照国家有关规定给予（ ）。,D
根据《中华人民共和国国家安全法》规定，因支持、协助国家安全工作，本人或者其近亲属的（ ）面临危险的，可以向公安机关、国家安全机关请求予以保护。,C
根据《中华人民共和国国家安全法》规定，国家依法采取必要措施，保护（ ）的安全和正当权益，保护国家的海外利益不受威胁和侵害。,B
根据《中华人民共和国国家安全法》规定，国家机关及其工作人员在履行职责时，应当贯彻维护( )的原则。,A
新《中华人民共和国国家安全法》于（ )经全国人大常委会审议通过，并由国家主席习近平签署第29号主席令予以公布。,B
根据《中华人民共和国国家安全法》的规定，每年的（ ）为全民国家安全教育日。,B
根据《中华人民共和国国家安全法》有关规定，国家对在维护国家安全工作中作出突出贡献的（ ）给予表彰和奖励。,A
根据《中华人民共和国国家安全法》的规定，（ ）依法搜集涉及国家安全的情报信息。,A
根据《中华人民共和国国家安全法》的规定，国家反对一切形式的（ ）和（ ）。,B
根据《中华人民共和国国家安全法》的规定，（ ）决定全国总动员或者局部动员。,D
下列哪项不属于《中华人民共和国国家安全法》明确规定的情报信息在报送时的要求？（ ）,B
根据《中华人民共和国国家安全法》的规定，国家根据经济社会发展和（ ）的需要，不断完善维护国家安全的任务。,C
根据《中华人民共和国国家安全法》的规定，下列哪项不是国家安全制度？（ ）,B
根据《中华人民共和国国家安全法》的规定，对可能即将发生或者已经发生的危害国家安全的事件，（ ）以上地方人民政府及其有关主管部门应当立即按照规定向上一级人民政府及其有关主管部门报告，必要时可以（ ）上报。,D
根据《中华人民共和国国家安全法》的规定，（ ）根据宪法和法律，制定涉及国家安全的行政法规，规定有关行政措施，发布有关决定和命令。,C
根据《中华人民共和国国家安全法》的规定，关于全国人民代表大会常务委员的职权正确的是（ ）。,B
根据《中华人民共和国国家安全法》的规定，维护国家安全，应当与（ ）相协调。,D
根据《中华人民共和国国家安全法》的规定，（ ）负责国家安全工作的决策和议事协调，研究制定、指导实施国家安全战略和有关重大方针政策，统筹协调国家安全重大事项和重要工作，推动中华人民共和国国家安全法治建设。,C
根据《中华人民共和国国家安全法》的规定，国家安全工作应当坚持（ ），以（ ）为宗旨，以 （ ）为根本，以（ ）为基础，以军事、文化、社会安全为保障，以促进国际安全为依托，维护各领域国家安全，构建国家安全体系，走中国特色国家安全道路。,A
根据《中华人民共和国国家安全法》的规定，任何个人和组织违反国家安全法和有关法律，（ ）或者从事危害国家安全活动的，依法追究法律责任。,B
国家安全机关、公安机关依照法律、行政法规和国家有关规定，履行防范、制止和惩治间谍行为以外的其他危害国家安全行为的职责，适用（ ）的有关规定。,A
旧《中华人民共和国国家安全法》被修改为（ ）。,B
根据《中华人民共和国反间谍法》的规定，（ ）应当为反间谍工作提供便利或者其他协助。,A
间谍行为全国举报电话是（ ），该热线由国家安全部设立，是为了方便公民和组织向国家安全机关举报间谍行为或线索。,A
根据《中华人民共和国反间谍法》规定，下列关于公民在反间谍过程中的权利义务，说法错误的是（ ）。,C
下列哪一项行为不是《中华人民共和国反间谍法》规定的间谍行为（ ）。,C
根据《中华人民共和国反间谍法》规定，当事人对行政处罚决定、行政强制措施决定不服的，可以自接到决定书之日起（ ）内，向作出决定的上一级机关申请复议。,A
根据《中华人民共和国反间谍法》有关规定，任何公民和组织都应当保守所知悉的有关反间谍工作的（ ）。,C
《中华人民共和国反间谍法》于（ ）经十二届全国人大常委会第十一次会议审议通过，相应废止了1993年2月22日通过的中华人民共和国国家安全法。,D
根据《中华人民共和国反间谍法》规定，国家安全机关因侦察间谍行为的需要，根据国家有关规定，经过严格的批准手续，可以采取（ ）措施。,D
根据《中华人民共和国反间谍法》规定，国家安全机关因反间谍工作需要，根据国家有关规定，可以提请海关、边防等检查机关对有关人员和资料、器材（ ）。有关检查机关应当予以协助。,A
根据《中华人民共和国反间谍法》有关规定，国家对支持、协助反间谍工作的组织和个人给予保护，对有（ ）的给予奖励。,A
根据《中华人民共和国反间谍法》规定，（ ）违反本法的，可以限期离境或者驱逐出境。,B
根据《中华人民共和国反间谍法》规定，明知他人有间谍犯罪行为，在国家安全机关向其调查有关情况、收集有关证据时，拒绝提供的，由其所在单位或者上级主管部门予以处分，或者由国家安全机关处（ ）日以下行政拘留；构成犯罪的，依法追究刑事责任。,C
根据《中华人民共和国反间谍法》规定，任何个人和组织都不得非法持有、使用间谍活动特殊需要的专用间谍器材。专用间谍器材由（ ）依照国家有关规定确认。,A
根据《中华人民共和国反间谍法》规定，公民和组织发现间谍行为，应当及时向（ ）报告；向公安机关等其他国家机关、组织报告的，相关国家机关、组织应当立即移送国家安全机关处理。,D
根据《中华人民共和国反间谍法》规定，哪种妨碍国家安全机关执行任务的行为，由其所在单位或者上级主管部门予以处分或者由国家安全机关处十五日以下行政拘留。（ ）,A
根据《中华人民共和国反间谍法》规定，任何个人和组织对国家安全机关及其工作人员超越职权、滥用职权和其他违法行为，都有权向（ ）或者有关部门检举、控告。,C
根据《中华人民共和国反间谍法》规定，在国家安全机关调查了解有关间谍行为的情况、收集有关证据时，有关组织和个人应当（ ），不得拒绝。,C
根据《中华人民共和国反间谍法》规定，国家安全机关因反间谍工作需要，依法查封、扣押查验中发现存在危害国家安全情形、拒绝整改或整改后仍不符合要求的组织和个人的电子通信工具、器材等设备、设施，在危害国家安全的情形消除后，国家安全机关应当（ ）查封、扣押。,B
根据《中华人民共和国反间谍法》规定，国家安全机关因反间谍工作需要，可以依照规定（ ）有关组织和个人的电子通信工具、器材等设备、设施。,B
根据《中华人民共和国反间谍法》规定，国家安全机关的工作人员在依法执行紧急任务的情况下，经出示相应证件，可以（ ）公共交通工具，遇交通阻碍时，优先通行。,C
根据《中华人民共和国反间谍法》规定，国家安全机关的工作人员依法执行任务时，根据国家有关规定，经过批准，出示相应证件，可以进入限制进入的有关地区、场所、单位，查阅或者（ ）有关的档案、资料、物品。,B
根据《中华人民共和国反间谍法》规定，在境外受胁迫或者受诱骗参加敌对组织、间谍组织，从事危害中华人民共和国国家安全的活动，及时向中华人民共和国驻外机构如实说明情况，或者入境后直接或者通过所在单位及时向国家安全机关、公安机关如实说明情况，并有（ ）表现的，可以不予追究。,C
根据《中华人民共和国反间谍法》规定，主管反间谍工作的机关是（ ）。,A
《中华人民共和国反间谍法》的立法依据是（ ）。,B
《中华人民共和国反间谍法》是经（ ）通过的。,D
策动，收买国家工作人员叛变的行为不属于危害国家安全的行为,错
收到外国人寄送的任何调查提纲或表格，均可填写。,错
高校道路由高校管辖，但允许社会车辆通行，校园发生交通事故，师生也可打122报警，请交通管理部门处理,对
任何人不得利用互联网和手机短信等形式制作、复制、散布扰乱社会秩序、影响安全团结的信息,对
游乐场的游乐设施突然停电，可以直接跳下。,错
要选择经国家检测合格、安全、正规的游乐场。,对
菲儿的妈妈做了一锅汤不小心打翻被烫着了，赶紧抹了点酱油,错
平时不要把花生、豆子、纽扣等各种坚硬的颗粒放在嘴里,对
被烫伤后，可以涂抹紫药水或红药水等药物。,错
乘车人在车内看到有不明烟雾时要及时通知司售人员。,对
如果被烧伤，该怎么处理（）？①不要对伤口进行特殊的处理②家里如果有止痛片可以立刻口服③在处理的同时拨打119和120电话④如果烧伤伴骨折，找家人抬送医院,D
成人娱乐场所对青少年有哪些不良影响？①容易沾染吸烟喝酒等恶习②是色情文化重要传播地容易毒害青少年思想③人员复杂容易学坏④增长见识,C
保守国家秘密要做到（）。①不该说的国家秘密不说②不该问的国家秘密不问③不该看的国家秘密不看④不该记录的国家秘密不记录,B
侵犯他人著作权，应依法承担以下那些法律责任：（）①赔偿损失 ②行政处罚 ③构成侵犯著作权罪的，追究刑事责任 ④不需要承担法律责任,A
什么情况下要进行人工呼吸挽救生命？（）①溺水②烧烫伤③触电④异物进入气管,D
以下不属于垃圾食品的有（）①冰激淋②坚果③巧克力④香蕉,C
乘坐扶梯要注意（）①不能拥挤、打闹 ②眼睛要看着前方 ③面向扶梯运行方向靠右侧站立 ④抓紧扶手,B
游乐园玩耍要注意（）①不往人多的地方挤 ②不搞恶作剧 ③乘坐惊险刺激的游乐器械 ④不冒险做危险举动,A
下列哪些属于大学生维护国家安全的权利？（）①保守所熟知的国家秘密②监督国家安全机关及其工作人员的行为③在支持国家安全工作中享受法律保护④为国家安全工作提供便利,D
乘火车时应注意（ ）？①不在候车室睡觉②随身携带大量现金③有事时可将行李交给邻座保管④不参与旅途赌博,C
下列哪些情境不能随意模仿（）,D
发现同学做危险动作，（）,A
电影、电视中的危险动作很多都是（）,D
电视里有很多自杀后穿越复活的情节，（）模仿,C
饭菜很烫时，不要急于吃，以免（）,B
向游乐设备的缝隙里塞纸屑，容易导致（）,A
根据《中华人民共和国著作权法》的规定，主管本行政区域的著作权管理工作的政府部门是,D
购买和使用电器，应选择具有（）标志的产品,C
鸡蛋的正确做法,B
青春发育前期儿童平均每年长高（）厘米,A
有人触电时的正确做法是,D
异物进入气管，靠近喉部，可用什么方法施救,C
女生防止被性侵切忌,B
容易导致烫伤的情况有（）,A
非专业人员院前急救时应注意,D
如果需要从租住房屋人员中发现嫌疑人，下列办法中有效的是,C
不存在甲醛的事物有,A
烧伤时对伤口的正确处理方式是（）,A
不良商贩会使用各种化学物质催熟水果，导致水果带毒。他们常用（）给柑橘抛光。这种物质会导致记忆力下降、贫血等症状。,D
如何保护性器官？,C
幼儿园小朋友小明在大街上和妈妈走散了，他应该（　　）,B
哪些做法可以克服孤独感,A
下列关于学生宿舍内，不正确做法的一项是,D
下列哪句不属于国家核事故应急工作的24字方针,C
参加学生人身伤害事故纠纷调解活动的学生监护人、抚养人或者其代理人不得超过（ ）人,B
每条船上的必备救生设备是什么呢？（）,A
以下哪些物体存在辐射,D
保险具有防范风险、分摊损失、经济补偿的功能。《江西省学校学生人身伤害事故预防与处理条例》对学生购买学生意外伤害保险采取态度是（ ）,C
因下列情形之一造成的学生人身伤害事故，学校已履行了教育、管理职责，且行为并无不当的，不承担责任。下列选项中，不属于免责情形的是（ ）,B
步入没有人行道标线的马路时，交通法规定行人（）行走。,A
当自动扶梯在运行时发生意外，乘客可以按红色紧急按钮让自动扶梯停止运行,对
教学楼起火了，有同学乘电梯逃离火场。,错
在楼梯逃生时尽量紧贴着栏杆、墙壁或墙壁的死角。,对
儿童乘坐自动扶梯或自动人行道时，可站在黄线安全区域边缘，将脚伸到护壁板附近,错
电梯在运行中遇到突然停电时，轿厢内的紧急报警装置照样能使用。,对
住宅楼道内随意拉接临时电线、违章用电,错
住宅楼道内不能堆放杂物、停放非机动车辆，安装金属栅栏门等影响人员疏散,对
楼道内可以储存易燃、可燃物,错
在轿厢内打闹、蹦跳、扒门缝和敲击按钮可能影响电梯正常运行，甚至将人困住,对
自动扶梯梯级宽度分有（ ）mm ①600；②800；③1000；④1200,D
进入或乘坐自动扶梯时，以下哪些动作是正确的？①手应先扶住扶手带；②双脚应踩在两个水平梯级的中间；③双脚应踩在黄线安全区内，一般应靠右侧站立；④乘坐扶梯时，只要稳步站立，手可以不扶住扶手带；,C
电梯司机和管理人员日常巡查的区域主要是（ ）。①机房；②层站；③轿顶；④底坑,B
若是电梯设备发生火灾，应使用（ ）等灭火器灭火：①干粉；②1211；③二氧化碳；④泡沫,A
当电梯失控超速下行时，你会采取下面的哪些方法应对？①保持冷静，克服恐慌；②身体站直或蹲下；③身体紧贴在轿厢壁，双手抱颈，双脚微曲；④用力撞击轿门,D
电梯由（）部分组成 ①机房；②轿厢；③井道；④层站,C
以下哪些是乘坐电梯时应该遵守的“交通规则”？①电梯到站后先出后进；②超载报警声响最后进入者退出；③乘坐时尽量不要贴近轿门；④等候电梯人多时尽量往门口挤,B
下面哪些行为在乘坐电梯时应予以禁止？①乘坐在电梯门口有护栏围住或者悬挂电梯维修牌的电梯；②携带易燃易爆等危险品携带易燃易爆等危险或存在腐蚀性的物品乘坐电梯；③倚靠在电梯轿厢门上；④超载使用电梯,A
使用自动扶梯时，哪些位置是容易发生挤压或者剪切的危险部位？①扶手带底边 ；②梯级和旁边裙板的间隙处 ；③出入口处踏板和梯级的交汇处；④扶梯与建筑物底梁或柱子的交叉区,D
电梯发生“滑梯”故障时应如何处理？①扒开电梯门，再打开层门，然后自行爬出或跳出来；②等滑到平层位置，电梯轿厢门和层门自动打开、停稳后再走出； ③如果滑到平层位置后电梯门不自动打开，应呼救，并耐心等待电梯维保单位的专业技术 人员进行救援 ；④如果滑到非平层位置，应呼救，并耐心等待电梯维保单位的专业技术人员进行救援,C
在用电梯的定期检验周期为（）年,B
下列乘坐电梯时的正确行为是（ ）,A
遇到高楼发生火灾，下列处理措施正确的是（）,D
等候电梯时，应该,C
如果你乘坐电梯时电梯突然紧急坠落时的错误处理方式是,B
上下楼梯应该靠（）行走,A
《中华人民共和国安全生产法》生产经营单位应当对从业人员进行（）教育和培训,D
特种设备生产单位应当对其生产的特种设备的安全性能和（）负责,C
电梯门打开后数秒即自动关闭，若需延迟关闭电梯门，你会采取以下哪些方式？,B
电梯安装、改造和维修单位承担电梯的日常维护保养，应当达到国家（）标准的要求,A
一旦摔倒，赶紧,D
边上楼梯边聊天时，注意（）,C
电梯使用单位应当配备电梯的（）安全管理员,B
电梯设备发生火灾后，要经维修人员对电梯严格检查和（）工作后，才能投入使用,A
电梯失控或超速时，能发出信号，同时切断控制电路，使电梯电机失电制动的部件是,D
特种设备作业人员在作业过程中发现事故隐患或者其他不安全因素，应当立即向（ ）和单位有关负责人报告,C
判断电梯是否经过检验合格，主要看轿厢内是否张贴了（ ），且在下次检验日期之内,B
电梯乘客不得违反电梯安全（）警示操作电梯,A
楼道内（）储存易燃、可燃物,D
乘坐自动扶梯时，头手不应超出扶手带外（）厘米,C
电梯在运行中遇到突然停电时，轿厢内的紧急照明会自动点亮，保证能看清报警装置及说明，且至少维持（ ）小时以上,B
目前，国际上正在执行的扶梯标准主要有（ ）个,A
电梯安全管理员应聘用有（）文化程度、身体健康的在职人员来担任,D
检验机构在实施检验检测活动中发现安全隐患的， 应当（）告知被检验单位,C
每层楼的电梯层门都要装设紧急开锁装置，以便当出现电梯困人故障时，救援人员可以使用（ ）救出被困人员。,B
自动扶梯是指带有循环运动梯路向上或向下倾斜输送乘客的固定（）,A
电梯发生火灾，可以使用（）灭火器灭火。,D
至少每（ ）天对每部电梯进行一次维护保养并做好记录,C
电梯的载重量一般不应小于（）KG,B
"等候电梯时,不要（）",A
艾滋病病毒的感染有明显的季节性,错
艾滋病病毒离开人体后，常温下只可生存数小时至数天，高温、干燥及漂白粉、酒精、药品消毒的方法都可杀死这种病毒,对
登革热和猩红热传染途径相同。,错
登革热开始时与感冒没有明显区别,对
小明的妈妈喜欢给他煮半熟的鸡蛋，说这样更营养,错
沙眼是会传染的眼病，因此不可以使用患者的毛巾，手帕等。,对
因为艾滋病毒只感染少数有危险行为的人，因此我们无须进行广泛的健康教育,错
每个人都有感染艾滋病的可能性,对
可以注射疫苗来预防艾滋病,错
避免不必要的输血和注射可以减少感染艾滋病的危险,对
以下属于传染性疾病的有（）①水痘②麻疹③感冒④流感,D
预防亚硝酸盐食物中毒的措施有（）①食物放冰箱②保持蔬菜新鲜③吃剩的熟蔬菜不要在高温下存放④不要大量吃腌菜,C
登革热表现（）①开始时与感冒有明显区别 ②头痛、发烧 ③全身红疹 ④严重的导致死亡,B
肠病毒感染常常会引起（）①口足病 ②咽炎 ③脑膜炎 ④腮腺炎,A
小明特别喜欢吃零食，体重也超标，吃零食的坏处是？（）①容易发胖不利于健康②很多零食制作不卫生吃多了容易导致各种疾病③不会影响正常的食欲④吃零食容易上瘾,D
最容易受艾滋病感染的“高危人群”是指（）①性乱人群②男性同性恋③精神病人④吸毒人群,C
艾滋病的治疗原则是（）①抗感染②免疫调节和免疫重建③抗病毒、抗肿瘤治疗④ 化疗,B
HIV传播必须具备的条件有哪些?（）①有大量的病毒从感染者体内排出②排出的病毒要经过一定方式传递给他人③有足量的病毒进入体内④ 身体免疫力差,A
下面哪个叙述是正确的？（）①如果没有体液这个中介物，以及双方皮肤粘膜都没有丝毫破损，那么艾滋病是不可能传播的②谁也不知道你周围的人是否是艾滋病毒感染者，所以不应该轻率发生性关系③艾滋病随处都可能传染，染上就会死④艾滋病可以治愈,D
下列哪项是艾滋病的传播途径？（）①性传播②母婴垂直传播③血，血制品，器官移植和污染的注射器④蚊虫叮咬,A
蚊虫叮咬不会（）,B
不属于猩红热的表现（）,A
可以通过（）预防蚊虫叮咬。,D
猩红热主要通过（）传播。,C
登革热主要由（）引起,B
中暑后，可以服用（）,A
对于甲类、乙类、丙类传染病的报告时限是,D
为了避免肥胖和血脂高，建议每周吃蛋黄不超过几个,C
